PLAYER_NAME,team,GP,G_PERCENT,MIN,MPG,num_times_stolen_from_rookie,num_times_fouled_by_rookie,num_times_blocked_rookie,positive_events_against_rookies_total,num_times_stolen_by_rookie,num_times_fouled_rookie,num_times_blocked_by_rookie,negative_events_against_rookies_total,num_times_stolen_from_rookie_per_36,num_times_fouled_by_rookie_per_36,num_times_blocked_rookie_per_36,positive_events_against_rookies_total_per_36,num_times_stolen_by_rookie_per_36,num_times_fouled_rookie_per_36,num_times_blocked_by_rookie_per_36,negative_events_against_rookies_total_per_36,net_events_against_rookies_total_per_36
Devin Vassell,SAS,41,0.7592592592592593,1263.55333333333,30.818373983739757,3,2,2,7,3,1,1,5,0.08547324212670111,0.05698216141780074,0.05698216141780074,0.19943756496230258,0.08547324212670111,0.02849108070890037,0.02849108070890037,0.14245540354450184,0.05698216141780074
Isaac Okoro,CHI,46,0.8363636363636363,1196.38333333333,26.008333333333262,7,6,2,15,1,5,1,7,0.21063482997367122,0.1805441399774325,0.06018137999247749,0.4513603499435812,0.030090689996238745,0.15045344998119373,0.030090689996238745,0.21063482997367122,0.24072551996990998
Patrick Williams,CHI,51,0.9272727272727272,978.586666666667,19.187973856209158,6,9,3,18,0,0,1,1,0.22072648990380678,0.33108973485571014,0.11036324495190339,0.6621794697114203,0,0,0.036787748317301125,0.036787748317301125,0.6253917213941191
Precious Achiuwa,SAC,48,0.8571428571428571,972.538333333333,20.26121527777777,3,4,2,9,0,2,1,3,0.11104960729911251,0.14806614306548332,0.07403307153274166,0.33314882189733747,0,0.07403307153274166,0.03701653576637083,0.11104960729911251,0.22209921459822496
Aaron Nesmith,IND,32,0.5818181818181818,976.733333333333,30.522916666666656,2,2,0,4,2,3,0,5,0.07371510477100542,0.07371510477100542,0,0.14743020954201083,0.07371510477100542,0.11057265715650813,0,0.18428776192751353,-0.0368575523855027
Cole Anthony,PHX,35,0.6363636363636364,526.635,15.046714285714286,2,2,1,5,7,8,0,15,0.13671708109031872,0.13671708109031872,0.06835854054515936,0.34179270272579676,0.47850978381611553,0.5468683243612749,0,1.0253781081773905,-0.6835854054515937
Tyrese Maxey,PHI,52,0.9629629629629629,2007.65166666667,38.60868589743596,7,11,3,21,4,2,3,9,0.1255197822331395,0.1972453720806478,0.05379419238563121,0.3765593466994185,0.07172558984750829,0.035862794923754146,0.05379419238563121,0.16138257715689366,0.21517676954252482
Saddiq Bey,NOP,49,0.875,1494.09833333333,30.491802721088366,2,5,0,7,1,3,1,5,0.04818959930125092,0.1204739982531273,0,0.1686635975543782,0.02409479965062546,0.07228439895187638,0.02409479965062546,0.1204739982531273,0.04818959930125091
Josh Green,CHA,31,0.5636363636363636,500.136666666667,16.133440860215064,1,2,0,3,1,2,0,3,0.07198032537773004,0.14396065075546008,0,0.2159409761331901,0.07198032537773004,0.14396065075546008,0,0.2159409761331901,0
Jaden McDaniels,MIN,54,0.9642857142857143,1733.62666666667,32.10419753086426,5,7,2,14,7,3,3,13,0.10382858285520893,0.1453600159972925,0.04153143314208357,0.290720031994585,0.1453600159972925,0.06229714971312535,0.06229714971312535,0.2699543154235432,0.020765716571041815
Jalen Smith,CHI,43,0.7818181818181819,868.056666666667,20.187364341085278,2,8,9,19,3,2,1,6,0.08294389383181587,0.3317755753272635,0.3732475222431714,0.7879669914022507,0.1244158407477238,0.08294389383181587,0.041471946915907935,0.2488316814954476,0.539135309906803
Isaiah Stewart,DET,48,0.9056603773584906,1115.90166666667,23.24795138888896,1,8,5,14,1,4,2,7,0.03226090709904238,0.258087256792339,0.1613045354952119,0.45165269938659336,0.03226090709904238,0.1290436283961695,0.06452181419808475,0.22582634969329668,0.22582634969329668
Zeke Nnaji,DEN,39,0.7090909090909091,500.443333333333,12.831880341880334,4,4,0,8,2,2,0,4,0.28774486621861967,0.28774486621861967,0,0.5754897324372393,0.14387243310930983,0.14387243310930983,0,0.28774486621861967,0.28774486621861967
Immanuel Quickley,TOR,52,0.9454545454545454,1684.815,32.400288461538466,9,14,1,24,9,6,3,18,0.19230598018180037,0.2991426358383561,0.021367331131311153,0.5128159471514676,0.19230598018180037,0.1282039867878669,0.06410199339393345,0.38461196036360074,0.12820398678786687
Paul Reed,DET,38,0.71698113207547165,485.493333333333,12.776140350877185,5,0,0,5,3,1,2,6,0.3707568933318689,0,0,0.3707568933318689,0.22245413599912134,0.07415137866637377,0.14830275733274753,0.4449082719982427,-0.07415137866637378
Isaiah Joe,OKC,47,0.8392857142857143,993.235,21.132659574468086,3,5,0,8,1,3,0,4,0.10873559630903058,0.1812259938483843,0,0.2899615901574149,0.03624519876967686,0.10873559630903058,0,0.14498079507870745,0.14498079507870745
Tre Jones,CHI,38,0.6909090909090909,1020.34,26.85105263157895,6,7,2,15,1,3,1,5,0.21169414116863006,0.24697649803006838,0.07056471372287668,0.5292353529215751,0.03528235686143834,0.10584707058431503,0.03528235686143834,0.1764117843071917,0.35282356861438335
Payton Pritchard,BOS,53,0.9814814814814815,1732.19333333333,32.682893081760945,2,7,0,9,3,1,0,4,0.04156579904475644,0.14548029665664755,0,0.18704609570140399,0.06234869856713467,0.02078289952237822,0,0.08313159808951288,0.1039144976118911
Nick Richards,CHI,31,0.5636363636363636,319.275,10.299193548387096,3,4,5,12,1,3,1,5,0.3382663847780127,0.4510218463706836,0.5637773079633546,1.3530655391120507,0.1127554615926709,0.3382663847780127,0.1127554615926709,0.5637773079633546,0.7892882311486962
Desmond Bane,ORL,53,1,1801.12166666667,33.98342767295604,2,18,0,20,6,7,7,20,0.03997508959694553,0.3597758063725098,0,0.39975089596945534,0.11992526879083659,0.13991281358930938,0.13991281358930938,0.39975089596945534,0
Jonathan Kuminga,ATL,20,0.35714285714285715,476.148333333333,23.80741666666665,0,5,0,5,1,2,1,4,0,0.3780334559608528,0,0.3780334559608528,0.07560669119217055,0.1512133823843411,0.07560669119217055,0.3024267647686822,0.07560669119217062
Naji Marshall,DAL,53,0.9814814814814815,1567.88833333333,29.5827987421383,6,21,1,28,1,2,1,4,0.13776491310499397,0.48217719586747887,0.022960818850832326,0.6429029278233052,0.022960818850832326,0.04592163770166465,0.022960818850832326,0.0918432754033293,0.5510596524199759
Sam Merrill,CLE,31,0.5636363636363636,785.576666666667,25.341182795698938,2,0,1,3,0,1,1,2,0.0916524166960152,0,0.0458262083480076,0.13747862504402278,0,0.0458262083480076,0.0458262083480076,0.0916524166960152,0.045826208348007574
Ayo Dosunmu,MIN,48,0.8571428571428571,1270.92666666667,26.477638888888958,5,8,2,15,2,8,4,14,0.14162894266125994,0.2266063082580159,0.05665157706450397,0.42488682798377975,0.05665157706450397,0.2266063082580159,0.11330315412900795,0.3965610394515278,0.028325788532251928
Vít Krejčí,POR,52,0.9285714285714286,1158.68,22.282307692307693,4,3,1,8,1,3,0,4,0.124279352366486,0.0932095142748645,0.0310698380916215,0.248558704732972,0.0310698380916215,0.0932095142748645,0,0.124279352366486,0.124279352366486
Jae'Sean Tate,HOU,32,0.6037735849056604,266.518333333333,8.328697916666655,0,1,0,1,1,1,2,4,0,0.1350751355441466,0,0.1350751355441466,0.1350751355441466,0.1350751355441466,0.2701502710882932,0.5403005421765864,-0.4052254066324398
Anthony Gill,WAS,28,0.5283018867924528,225.413333333333,8.050476190476179,1,1,2,4,0,2,2,4,0.15970661303679193,0.15970661303679193,0.31941322607358386,0.6388264521471677,0,0.31941322607358386,0.31941322607358386,0.6388264521471677,0
Pat Spencer,GSW,39,0.7090909090909091,608.805,15.610384615384614,0,2,0,2,4,1,2,7,0,0.11826446891861928,0,0.11826446891861928,0.23652893783723855,0.05913223445930964,0.11826446891861928,0.41392564121516745,-0.2956611722965482
Brandon Williams,DAL,46,0.8518518518518519,1011.69333333333,21.99333333333326,10,12,1,23,6,5,4,15,0.3558390553132054,0.4270068663758465,0.03558390553132055,0.8184298272203725,0.21350343318792325,0.1779195276566027,0.1423356221252822,0.5337585829698082,0.28467124425056434
Jeremiah Robinson-Earl,DAL,22,0.4074074074074074,360.615,16.391590909090908,1,2,0,3,1,1,1,3,0.09982945800923422,0.19965891601846844,0,0.2994883740277027,0.09982945800923422,0.09982945800923422,0.09982945800923422,0.2994883740277027,0
Herbert Jones,NOP,33,0.5892857142857143,949.118333333333,28.761161616161605,8,1,3,12,2,6,3,11,0.3034395078941685,0.037929938486771064,0.11378981546031322,0.4551592618412529,0.07585987697354213,0.22757963092062644,0.11378981546031322,0.41722932335448176,0.03792993848677112
Trey Murphy III,NOP,52,0.9285714285714286,1852.94333333333,35.63352564102558,3,10,2,15,2,7,4,13,0.058285646439988376,0.1942854881332946,0.03885709762665892,0.2914282321999419,0.03885709762665892,0.13599984169330623,0.07771419525331784,0.25257113457328295,0.038857097626658954
Franz Wagner,ORL,28,0.5283018867924528,891.068333333333,31.823869047619038,1,9,1,11,1,1,2,4,0.0404009419404797,0.3636084774643173,0.0404009419404797,0.44441036134527667,0.0404009419404797,0.0404009419404797,0.0808018838809594,0.1616037677619188,0.2828065935833579
Ziaire Williams,BKN,38,0.71698113207547165,872.811666666667,22.968728070175445,6,4,2,12,1,1,1,3,0.2474760687204379,0.16498404581362527,0.08249202290681264,0.4949521374408758,0.04124601145340632,0.04124601145340632,0.04124601145340632,0.12373803436021895,0.37121410308065683
Ochai Agbaji,BKN,43,0.8113207547169812,666.536666666667,15.500852713178302,1,1,0,2,1,1,3,5,0.05401053205375046,0.05401053205375046,0,0.10802106410750092,0.05401053205375046,0.05401053205375046,0.16203159616125135,0.2700526602687523,-0.16203159616125137
Sharife Cooper,WAS,12,0.22641509433962265,170.818333333333,14.234861111111082,0,2,0,2,1,0,3,4,0,0.42150042442751157,0,0.42150042442751157,0.21075021221375578,0,0.6322506366412673,0.8430008488550231,-0.42150042442751157
Bones Hyland,MIN,47,0.8392857142857143,695.69,14.801914893617022,4,4,1,9,4,4,1,9,0.20698874498699132,0.20698874498699132,0.05174718624674783,0.4657246762207305,0.20698874498699132,0.20698874498699132,0.05174718624674783,0.4657246762207305,0
Miles McBride,NYK,35,0.6363636363636364,980.618333333333,28.017666666666656,8,4,1,13,2,4,1,7,0.2936922451990327,0.14684612259951635,0.03671153064987909,0.4772498984484281,0.07342306129975817,0.14684612259951635,0.03671153064987909,0.2569807145491536,0.22026918389927447
Moses Moody,GSW,53,0.9636363636363636,1331.35,25.119811320754714,5,5,4,14,2,4,2,8,0.1352011116535847,0.1352011116535847,0.10816088932286777,0.3785631126300372,0.054080444661433885,0.10816088932286777,0.054080444661433885,0.21632177864573554,0.16224133398430168
Isaiah Jackson,LAC,39,0.7222222222222222,643.54,16.50102564102564,1,2,4,7,0,4,2,6,0.05594057867420829,0.11188115734841658,0.22376231469683316,0.39158405071945807,0,0.22376231469683316,0.11188115734841658,0.33564347204524975,0.05594057867420832
Tre Mann,CHA,34,0.6181818181818182,543.925,15.997794117647057,1,1,0,2,1,1,0,2,0.06618559544054788,0.06618559544054788,0,0.13237119088109575,0.06618559544054788,0.06618559544054788,0,0.13237119088109575,0
Terrence Shannon Jr.,MIN,22,0.39285714285714285,281.99,12.817727272727273,0,2,0,2,0,0,0,0,0,0.2553282031277705,0,0.2553282031277705,0,0,0,0,0.2553282031277705
Johnny Juzang,MIN,21,0.375,87.6983333333333,4.176111111111109,1,1,0,2,0,1,0,1,0.4104981090480626,0.4104981090480626,0,0.8209962180961252,0,0.4104981090480626,0,0.4104981090480626,0.4104981090480626
Day'Ron Sharpe,BKN,51,0.9622641509433962,944.033333333333,18.510457516339862,6,8,1,15,3,5,5,13,0.22880548003248483,0.30507397337664643,0.038134246672080804,0.572013700081212,0.11440274001624241,0.190671233360404,0.190671233360404,0.4957452067370504,0.07626849334416158
Justin Champagnie,WAS,50,0.9433962264150944,964.72,19.2944,4,7,2,13,2,7,2,11,0.14926610830085416,0.2612156895264947,0.07463305415042708,0.48511485197777593,0.07463305415042708,0.2612156895264947,0.07463305415042708,0.41048179782734884,0.07463305415042709
Jalen Johnson,ATL,50,0.8928571428571429,1784.95666666667,35.6991333333334,6,19,2,27,14,3,5,22,0.12101134107830794,0.3832025800813085,0.040337113692769315,0.5445510348523858,0.2823597958493852,0.06050567053915397,0.10084278423192328,0.44370825062046243,0.10084278423192333
Corey Kispert,ATL,35,0.625,714.098333333333,20.402809523809516,1,3,0,4,1,1,2,4,0.05041322506937656,0.15123967520812967,0,0.20165290027750624,0.05041322506937656,0.05041322506937656,0.10082645013875312,0.20165290027750624,0
Davion Mitchell,MIA,46,0.8214285714285714,1328.565,28.881847826086958,4,2,0,6,1,4,1,6,0.10838762123042531,0.054193810615212654,0,0.16258143184563797,0.027096905307606327,0.10838762123042531,0.027096905307606327,0.16258143184563797,0
Austin Reaves,LAL,28,0.5185185185185185,938.728333333333,33.526011904761894,7,18,3,28,7,2,0,9,0.26844827310705804,0.6902955594181494,0.11504925990302488,1.0737930924282322,0.26844827310705804,0.07669950660201658,0,0.3451477797090747,0.7286453127191574
Cam Thomas,MIL,27,0.5094339622641509,640.296666666667,23.7146913580247,0,12,0,12,3,0,1,4,0,0.6746872543456416,0,0.6746872543456416,0.1686718135864104,0,0.056223937862136794,0.22489575144854718,0.4497915028970944
Scottie Barnes,TOR,54,0.9818181818181818,1855.99,34.370185185185186,5,13,10,28,17,6,4,27,0.09698328115992005,0.2521565310157921,0.1939665623198401,0.5431063744955522,0.32974315594372816,0.11637993739190405,0.07758662492793603,0.5237097182635683,0.019396656231983944
Luka Garza,BOS,45,0.8333333333333334,749.491666666667,16.655370370370377,2,5,0,7,2,4,1,7,0.09606511079731814,0.24016277699329536,0,0.33622788779061347,0.09606511079731814,0.19213022159463627,0.04803255539865907,0.33622788779061347,0
Trendon Watford,PHI,32,0.5925925925925926,529.871666666667,16.558489583333344,1,1,1,3,1,4,2,7,0.06794097941954494,0.06794097941954494,0.06794097941954494,0.20382293825863482,0.06794097941954494,0.27176391767817976,0.13588195883908988,0.47558685593681455,-0.27176391767817976
Sandro Mamukelashvili,TOR,53,0.9636363636363636,1199.46666666667,22.631446540880567,3,3,0,6,2,3,4,9,0.09004001778568227,0.09004001778568227,0,0.18008003557136454,0.06002667852378818,0.09004001778568227,0.12005335704757636,0.2701200533570468,-0.09004001778568227
Sam Hauser,BOS,51,0.9444444444444444,1226.58166666667,24.05062091503274,3,1,2,6,3,6,0,9,0.08804957952249386,0.029349859840831286,0.05869971968166257,0.1760991590449877,0.08804957952249386,0.1760991590449877,0,0.26414873856748156,-0.08804957952249384
Ariel Hukporti,NYK,39,0.7090909090909091,361.35,9.265384615384615,0,0,4,4,1,3,0,4,0,0,0.39850560398505597,0.39850560398505597,0.09962640099626399,0.298879202988792,0,0.39850560398505597,0
Julian Champagnie,SAS,54,1,1507.58166666667,27.91817901234574,1,7,2,10,4,5,1,10,0.023879303387655013,0.1671551237135851,0.04775860677531003,0.23879303387655013,0.09551721355062005,0.11939651693827506,0.023879303387655013,0.23879303387655013,0
Alperen Sengun,HOU,46,0.8679245283018868,1558.97833333333,33.89083333333326,5,16,6,27,8,6,1,15,0.11546023196815888,0.3694727422981084,0.13855227836179065,0.623485252628058,0.1847363711490542,0.13855227836179065,0.023092046393631774,0.3463806959044766,0.27710455672358136
Jericho Sims,MIL,39,0.7358490566037735,612.843333333333,15.713931623931616,1,0,1,2,1,2,0,3,0.05874258238919139,0,0.05874258238919139,0.11748516477838278,0.05874258238919139,0.11748516477838278,0,0.17622774716757417,-0.05874258238919139
Josh Giddey,CHI,34,0.6181818181818182,1089.79,32.05264705882353,1,14,0,15,9,1,0,10,0.03303388726268364,0.4624744216775709,0,0.49550830894025455,0.29730498536415273,0.03303388726268364,0,0.33033887262683637,0.16516943631341818
Santi Aldama,MEM,43,0.8113207547169812,1198.07833333333,27.862286821705347,2,1,4,7,1,2,2,5,0.060096237446911685,0.030048118723455843,0.12019247489382337,0.21033683106419088,0.030048118723455843,0.060096237446911685,0.060096237446911685,0.1502405936172792,0.06009623744691167
Isaiah Livers,PHX,29,0.5272727272727272,293.616666666667,10.124712643678173,2,0,0,2,1,0,0,1,0.24521768746097491,0,0,0.24521768746097491,0.12260884373048746,0,0,0.12260884373048746,0.12260884373048746
Jalen Suggs,ORL,33,0.6226415094339622,880.126666666667,26.67050505050506,8,2,5,15,4,5,1,10,0.32722562661435084,0.08180640665358771,0.2045160166339693,0.6135480499019078,0.16361281330717542,0.2045160166339693,0.040903203326793855,0.4090320332679386,0.20451601663396923
Jalen Wilson,BKN,35,0.660377358490566,512.958333333333,14.655952380952373,1,1,0,2,3,2,0,5,0.07018113881894245,0.07018113881894245,0,0.1403622776378849,0.21054341645682734,0.1403622776378849,0,0.3509056940947123,-0.2105434164568274
Cade Cunningham,DET,47,0.8867924528301887,1639.92166666667,34.89195035461,2,20,7,29,6,6,4,16,0.04390453609064651,0.4390453609064652,0.1536658763172628,0.6366157733143745,0.13171360827193956,0.13171360827193956,0.08780907218129302,0.3512362887251721,0.28537948458920237
Evan Mobley,CLE,42,0.7636363636363637,1401.65,33.37261904761905,1,10,3,14,3,4,3,10,0.025684015267720184,0.25684015267720184,0.07705204580316055,0.3595762137480826,0.07705204580316055,0.10273606107088074,0.07705204580316055,0.25684015267720184,0.10273606107088074
Aaron Wiggins,OKC,41,0.7321428571428571,974.406666666667,23.76601626016261,2,2,6,10,3,5,2,10,0.07389112006622832,0.07389112006622832,0.22167336019868494,0.36945560033114155,0.11083668009934247,0.18472780016557078,0.07389112006622832,0.36945560033114155,0
E.J. Liddell,BKN,10,0.18867924528301888,48.6666666666667,4.86666666666667,1,0,0,1,0,0,0,0,0.7397260273972597,0,0,0.7397260273972597,0,0,0,0,0.7397260273972597
Gui Santos,GSW,44,0.8,644.996666666667,14.65901515151516,2,0,1,3,2,3,1,6,0.11162848386813362,0,0.05581424193406681,0.16744272580220046,0.11162848386813362,0.16744272580220046,0.05581424193406681,0.3348854516044009,-0.16744272580220046
Moussa Cisse,DAL,30,0.5555555555555556,359.346666666667,11.978222222222232,0,5,3,8,1,4,0,5,0,0.5009090571778408,0.3005454343067045,0.8014544914845453,0.10018181143556816,0.40072724574227264,0,0.5009090571778408,0.30054543430670444
Jose Alvarado,NYK,44,0.8,958.351666666667,21.780719696969705,3,2,0,5,3,1,1,5,0.11269349629833164,0.07512899753222109,0,0.18782249383055274,0.11269349629833164,0.037564498766110545,0.037564498766110545,0.18782249383055274,0
A.J. Lawson,TOR,13,0.23636363636363636,109.131666666667,8.394743589743616,2,0,1,3,0,1,0,1,0.6597535087585312,0,0.3298767543792656,0.9896302631377969,0,0.3298767543792656,0,0.3298767543792656,0.6597535087585313
Jay Huff,IND,55,1,1101.25833333333,20.022878787878728,6,5,11,22,0,6,0,6,0.19613926493178319,0.16344938744315265,0.35958865237493587,0.7191773047498717,0,0.19613926493178319,0,0.19613926493178319,0.5230380398180885
Ethan Thompson,IND,22,0.4,352.001666666667,16.00007575757577,3,1,0,4,0,7,1,8,0.3068167290874567,0.10227224302915222,0,0.4090889721166089,0,0.7159057012040656,0.10227224302915222,0.8181779442332178,-0.4090889721166089
Jordan Goodwin,PHX,52,0.9454545454545454,1154.29333333333,22.197948717948655,9,1,2,12,7,6,1,14,0.2806912165596275,0.031187912951069718,0.062375825902139435,0.37425495541283665,0.218315390657488,0.18712747770641833,0.031187912951069718,0.436630781314976,-0.06237582590213936
Micah Potter,IND,22,0.4,407.905,18.54113636363636,1,3,1,5,1,2,0,3,0.08825584388521837,0.26476753165565514,0.08825584388521837,0.4412792194260919,0.08825584388521837,0.17651168777043674,0,0.26476753165565514,0.17651168777043674
Dru Smith,MIA,55,0.9821428571428571,948.38,17.24327272727273,4,4,2,10,2,4,3,9,0.15183787089563255,0.15183787089563255,0.07591893544781628,0.37959467723908136,0.07591893544781628,0.15183787089563255,0.11387840317172442,0.34163520951517323,0.037959467723908125
MarJon Beauchamp,PHI,2,0.037037037037037035,36.1833333333333,18.09166666666665,1,1,0,2,0,0,0,0,0.9949332105020736,0.9949332105020736,0,1.9898664210041472,0,0,0,0,1.9898664210041472
Dyson Daniels,ATL,53,0.9464285714285714,1779.99333333333,33.58477987421377,4,7,3,14,5,2,6,13,0.08089917939767581,0.14157356394593265,0.060674384548256854,0.2831471278918653,0.10112397424709475,0.040449589698837905,0.12134876909651371,0.2629223330424464,0.020224794849418914
Jaden Hardy,WAS,35,0.660377358490566,442.59,12.645428571428571,0,3,0,3,2,2,2,6,0,0.24401816579678712,0,0.24401816579678712,0.16267877719785806,0.16267877719785806,0.16267877719785806,0.48803633159357424,-0.24401816579678712
Scoot Henderson,POR,4,0.07142857142857142,79.85,19.9625,1,5,0,6,1,1,0,2,0.45084533500313095,2.2542266750156545,0,2.7050720100187857,0.45084533500313095,0.45084533500313095,0,0.9016906700062619,1.8033813400125238
Keaton Wallace,ATL,40,0.7142857142857143,445.885,11.147124999999999,8,1,0,9,0,2,0,2,0.6459064557004609,0.08073830696255761,0,0.7266447626630185,0,0.16147661392511523,0,0.16147661392511523,0.5651681487379032
Jaden Ivey,CHI,37,0.6727272727272727,670.255,18.115,3,6,4,13,3,6,4,13,0.16113270322489204,0.3222654064497841,0.21484360429985605,0.698241713974532,0.16113270322489204,0.3222654064497841,0.21484360429985605,0.698241713974532,0
Paolo Banchero,ORL,43,0.8113207547169812,1481.62666666667,34.45643410852721,4,10,3,17,7,4,5,16,0.09719047533341711,0.2429761883335428,0.07289285650006284,0.41305952016702274,0.17008333183347996,0.09719047533341711,0.1214880941667714,0.38876190133366845,0.024297618833354295
Jabari Smith Jr.,HOU,52,0.9811320754716981,1823.49833333333,35.067275641025574,7,13,3,23,7,2,8,17,0.1381959036613691,0.256649535371114,0.059226815854872474,0.4540722548873556,0.1381959036613691,0.03948454390324831,0.15793817561299325,0.3356186231776107,0.11845363170974488
Chet Holmgren,OKC,49,0.875,1429.55666666667,29.174625850340206,0,10,7,17,6,2,3,11,0,0.25182632377870007,0.17627842664509,0.42810475042379004,0.15109579426722003,0.050365264755740005,0.07554789713361001,0.27700895615657006,0.15109579426721997
Bennedict Mathurin,LAC,30,0.5555555555555556,947.813333333333,31.593777777777767,2,7,0,9,3,2,1,6,0.07596432490223112,0.2658751371578089,0,0.34183946206004007,0.11394648735334668,0.07596432490223112,0.03798216245111556,0.22789297470669337,0.1139464873533467
Keegan Murray,SAC,19,0.3392857142857143,683.046666666667,35.949824561403524,1,1,1,3,0,1,0,1,0.052705037235132764,0.052705037235132764,0.052705037235132764,0.1581151117053983,0,0.052705037235132764,0,0.052705037235132764,0.10541007447026554
Shaedon Sharpe,POR,48,0.8571428571428571,1439.07833333333,29.98079861111104,2,12,2,16,9,5,6,20,0.05003202281089644,0.30019213686537866,0.05003202281089644,0.40025618248717154,0.225144102649034,0.1250800570272411,0.15009606843268933,0.5003202281089644,-0.10006404562179283
TyTy Washington Jr.,LAC,5,0.09259259259259259,39.6666666666667,7.93333333333334,1,0,1,2,0,0,0,0,0.9075630252100833,0,0.9075630252100833,1.8151260504201665,0,0,0,0,1.8151260504201665
Malaki Branham,WAS,28,0.5283018867924528,275.478333333333,9.838511904761893,1,5,0,6,1,2,0,3,0.13068178380634912,0.6534089190317455,0,0.7840907028380947,0.13068178380634912,0.26136356761269824,0,0.39204535141904734,0.39204535141904734
Blake Wesley,POR,13,0.23214285714285715,200.773333333333,15.444102564102538,0,1,0,1,2,0,1,3,0,0.17930668083410842,0,0.17930668083410842,0.35861336166821683,0,0.17930668083410842,0.5379200425023253,-0.3586133616682169
Jalen Duren,DET,44,0.8301886792452831,1217.89,27.679318181818186,2,11,3,16,4,4,8,16,0.05911863961441509,0.325152517879283,0.08867795942162264,0.4729491169153207,0.11823727922883018,0.11823727922883018,0.23647455845766036,0.4729491169153207,0
Tari Eason,HOU,31,0.5849056603773585,787.636666666667,25.40763440860216,3,3,1,7,1,3,5,9,0.1371190608190747,0.1371190608190747,0.04570635360635824,0.3199444752445077,0.04570635360635824,0.1371190608190747,0.22853176803179123,0.41135718245722414,-0.09141270721271644
Nikola Jović,MIA,44,0.7857142857142857,788.655,17.92397727272727,4,5,1,10,3,0,1,4,0.1825893451509215,0.2282366814386519,0.04564733628773038,0.4564733628773038,0.13694200886319113,0,0.04564733628773038,0.1825893451509215,0.27388401772638227
Max Christie,DAL,50,0.9259259259259259,1484.245,29.6849,3,5,1,9,4,6,5,15,0.07276426735478307,0.12127377892463846,0.024254755784927695,0.21829280206434923,0.09701902313971078,0.14552853470956614,0.12127377892463846,0.36382133677391537,-0.14552853470956614
Mark Williams,PHX,50,0.9090909090909091,1201.54,24.0308,6,8,3,17,0,4,1,5,0.17976929607004344,0.23969239476005794,0.08988464803502172,0.5093463388651231,0,0.11984619738002897,0.029961549345007242,0.1498077467250362,0.359538592140087
Jeremy Sochan,SAS,28,0.5185185185185185,357.748333333333,12.776726190476179,1,0,1,2,2,2,1,5,0.10062939962450335,0,0.10062939962450335,0.2012587992490067,0.2012587992490067,0.2012587992490067,0.10062939962450335,0.5031469981225167,-0.30188819887351004
Jalen Williams,OKC,26,0.4642857142857143,755.47,29.056538461538462,7,5,1,13,2,2,0,4,0.33356718334281965,0.2382622738162998,0.04765245476325995,0.6194819119223793,0.0953049095265199,0.0953049095265199,0,0.1906098190530398,0.4288720928693395
Patrick Baldwin Jr.,PHI,3,0.05555555555555555,14.5666666666667,4.855555555555567,0,1,0,1,1,1,0,2,0,2.4713958810068597,0,2.4713958810068597,2.4713958810068597,2.4713958810068597,0,4.942791762013719,-2.4713958810068597
Walker Kessler,UTA,5,0.08928571428571429,153.98,30.796,0,1,0,1,1,1,0,2,0,0.23379659696064425,0,0.23379659696064425,0.23379659696064425,0.23379659696064425,0,0.4675931939212885,-0.23379659696064425
Jaylin Williams,OKC,41,0.7321428571428571,792.308333333333,19.324593495934952,1,4,5,10,2,4,0,6,0.0454368564426728,0.1817474257706912,0.22718428221336398,0.45436856442672796,0.0908737128853456,0.1817474257706912,0,0.27262113865603677,0.1817474257706912
JD Davison,HOU,24,0.4528301886792453,178.116666666667,7.421527777777791,1,1,0,2,1,0,1,2,0.20211471881725426,0.20211471881725426,0,0.4042294376345085,0.20211471881725426,0,0.20211471881725426,0.4042294376345085,0
Bryce McGowens,NOP,32,0.5714285714285714,635.8,19.86875,2,7,1,10,0,2,1,3,0.11324315822585719,0.3963510537905002,0.056621579112928595,0.566215791129286,0,0.11324315822585719,0.056621579112928595,0.16986473733878582,0.3963510537905002
Jamaree Bouyea,PHX,28,0.509090909090909,437.565,15.62732142857143,2,1,1,4,1,2,1,4,0.16454698159130643,0.08227349079565321,0.08227349079565321,0.32909396318261286,0.08227349079565321,0.16454698159130643,0.08227349079565321,0.32909396318261286,0
Julian Strawther,DEN,32,0.5818181818181818,441.066666666667,13.783333333333344,1,6,2,9,1,3,2,6,0.08162031438935907,0.48972188633615443,0.16324062877871814,0.7345828295042316,0.08162031438935907,0.24486094316807722,0.16324062877871814,0.48972188633615443,0.24486094316807716
Caleb Love,POR,45,0.8035714285714286,999.258333333333,22.205740740740733,0,2,1,3,7,1,3,11,0,0.07205343963439553,0.036026719817197767,0.1080801594515933,0.2521870387203844,0.036026719817197767,0.1080801594515933,0.39629391798917546,-0.28821375853758213
Oscar Tshiebwe,UTA,3,0.05357142857142857,29.7,9.9,1,0,0,1,0,0,0,0,1.2121212121212122,0,0,1.2121212121212122,0,0,0,0,1.2121212121212122
Christian Koloko,ATL,20,0.35714285714285715,306.318333333333,15.315916666666649,1,1,3,5,0,0,0,0,0.11752479718811054,0.11752479718811054,0.3525743915643316,0.5876239859405527,0,0,0,0,0.5876239859405527
