name,personId,postseason_games,reg_season_games,tour_date_postseason,tour_date_reg_season,tot_games,tot_tour_date_games,tot_tour_date_percent,postseason_tour_date_percent,reg_season_tour_date_percent
Jonas Jerebko,201973,48,635,0,19,683,19,0.027818448023426062,0,0.029921259842519685
Jonas Valanciunas,202685,67,937,9,60,1004,69,0.06872509960159362,0.13432835820895522,0.064034151547492
Jonathan Bender,1886,34,262,1,10,296,11,0.037162162162162164,0.029411764705882353,0.03816793893129771
Jonathan Gibson,1626780,0,21,0,3,21,3,0.14285714285714285,NA,0.14285714285714285
Jonathan Isaac,1628371,18,275,1,24,293,25,0.08532423208191127,0.05555555555555555,0.08727272727272728
Jonathan Kerner,1801,0,1,0,0,1,0,0,NA,0
Jonathan Kuminga,1630228,35,258,2,30,293,32,0.10921501706484642,0.05714285714285714,0.11627906976744186
Jonathan Mogbo,1642367,0,63,0,4,63,4,0.06349206349206349,NA,0.06349206349206349
Jonathon Simmons,203613,25,258,3,26,283,29,0.10247349823321555,0.12,0.10077519379844961
Jonny Flynn,201938,0,163,0,34,163,34,0.2085889570552147,NA,0.2085889570552147
Jontay Porter,1629007,0,37,0,0,37,0,0,NA,0
Jordan Adams,203919,4,32,0,1,36,1,0.027777777777777776,0,0.03125
Jordan Bell,1628395,32,161,0,0,193,0,0,0,0
Jordan Bone,1629648,0,24,0,0,24,0,0,NA,0
Jordan Clarkson,203903,43,752,11,237,795,248,0.3119496855345912,0.2558139534883721,0.3151595744680851
Jordan Crawford,202348,13,281,1,79,294,80,0.272108843537415,0.07692307692307693,0.28113879003558717
Jordan Farmar,200770,73,504,2,41,577,43,0.07452339688041594,0.0273972602739726,0.08134920634920635
Jordan Ford,1630259,0,6,0,0,6,0,0,NA,0
Jordan Goodwin,1630692,4,149,0,13,153,13,0.08496732026143791,0,0.087248322147651
Jordan Hall,1631160,0,9,0,0,9,0,0,NA,0
Jordan Hamilton,202706,3,151,0,10,154,10,0.06493506493506493,0,0.06622516556291391
Jordan Hawkins,1641722,3,123,0,21,126,21,0.16666666666666666,0,0.17073170731707318
Jordan Hill,201941,20,409,0,26,429,26,0.06060606060606061,0,0.06356968215158924
Jordan Loyd,1628070,0,12,0,0,12,0,0,NA,0
Jordan McLaughlin,1629162,15,287,0,1,302,1,0.0033112582781456954,0,0.003484320557491289
Jordan McRae,203895,2,123,0,12,125,12,0.096,0,0.0975609756097561
Jordan Mickey,1626175,4,64,0,0,68,0,0,0,0
Jordan Miller,1641757,3,45,0,2,48,2,0.041666666666666664,0,0.044444444444444446
Jordan Nwora,1629670,13,206,0,19,219,19,0.0867579908675799,0,0.09223300970873786
Jordan Poole,1629673,37,411,10,124,448,134,0.29910714285714285,0.2702702702702703,0.30170316301703165
Jordan Schakel,1630648,0,6,0,0,6,0,0,NA,0
Jordan Sibert,1626296,0,1,0,0,1,0,0,NA,0
Jordan Walsh,1641775,8,61,0,0,69,0,0,0,0
Jordan Williams,202716,0,43,0,1,43,1,0.023255813953488372,NA,0.023255813953488372
Jorge Garbajosa,200816,0,74,0,5,74,5,0.06756756756756757,NA,0.06756756756756757
Jorge Gutierrez,203268,6,47,0,0,53,0,0,0,0
Jose Alvarado,1630631,14,227,0,23,241,23,0.0954356846473029,0,0.1013215859030837
Jose Calderon,101181,40,895,3,73,935,76,0.08128342245989305,0.075,0.08156424581005586
Jose Ortiz,77771,0,64,0,0,64,0,0,NA,0
Jose Slaughter,78172,0,63,0,3,63,3,0.047619047619047616,NA,0.047619047619047616
Joseph Forte,2218,0,25,0,0,25,0,0,NA,0
Josh Akognon,203006,0,3,0,0,3,0,0,NA,0
Josh Boone,200767,12,256,0,2,268,2,0.007462686567164179,0,0.0078125
Josh Childress,2735,7,391,0,17,398,17,0.04271356783919598,0,0.043478260869565216
Josh Christopher,1630528,0,152,0,5,152,5,0.03289473684210526,NA,0.03289473684210526
Josh Davis,2668,2,67,0,1,69,1,0.014492753623188406,0,0.014925373134328358
Josh Giddey,1630581,13,280,1,64,293,65,0.22184300341296928,0.07692307692307693,0.22857142857142856
Josh Grant,76852,1,53,0,2,54,2,0.037037037037037035,0,0.03773584905660377
Josh Gray,1627982,0,7,0,2,7,2,0.2857142857142857,NA,0.2857142857142857
Josh Green,1630182,39,289,0,8,328,8,0.024390243902439025,0,0.02768166089965398
Josh Hall,1630221,0,21,0,0,21,0,0,NA,0
Josh Harrellson,202725,4,75,0,1,79,1,0.012658227848101266,0,0.013333333333333334
Josh Hart,1628404,42,530,1,55,572,56,0.0979020979020979,0.023809523809523808,0.10377358490566038
Josh Howard,2572,66,507,12,121,573,133,0.23211169284467714,0.18181818181818182,0.23865877712031558
Josh Huestis,203962,6,76,0,0,82,0,0,0,0
Josh Jackson,1628367,0,291,0,74,291,74,0.2542955326460481,NA,0.2542955326460481
Josh Magette,203705,0,26,0,0,26,0,0,NA,0
Josh McRoberts,201177,25,433,0,21,458,21,0.04585152838427948,0,0.04849884526558892
Josh Minott,1631169,12,93,0,0,105,0,0,0,0
Josh Okogie,1629006,16,416,0,24,432,24,0.05555555555555555,0,0.057692307692307696
Josh Powell,2694,46,316,0,7,362,7,0.019337016574585635,0,0.022151898734177215
Josh Reaves,1629729,2,4,0,0,6,0,0,0,0
Josh Richardson,1626196,32,554,4,133,586,137,0.23378839590443687,0.125,0.24007220216606498
Josh Selby,202729,1,38,0,0,39,0,0,0,0
Josh Smith,2746,73,894,31,237,967,268,0.27714581178903824,0.4246575342465753,0.2651006711409396
Joshua Primo,1630563,1,56,0,7,57,7,0.12280701754385964,0,0.125
Jrue Holiday,201950,97,1037,36,251,1134,287,0.25308641975308643,0.3711340206185567,0.2420443587270974
Juan Carlos Navarro,2434,0,82,0,18,82,18,0.21951219512195122,NA,0.21951219512195122
Juan Dixon,2413,18,436,3,60,454,63,0.13876651982378854,0.16666666666666666,0.13761467889908258
Juan Toscano-Anderson,1629308,16,202,0,2,218,2,0.009174311926605505,0,0.009900990099009901
Juancho Hernangomez,1627823,11,339,0,11,350,11,0.03142857142857143,0,0.032448377581120944
Juaquin Hawkins,1038,0,58,0,0,58,0,0,NA,0
Jud Buechler,146,71,720,0,5,791,5,0.006321112515802781,0,0.006944444444444444
Jules Bernard,1631262,0,19,0,0,19,0,0,NA,0
Julian Champagnie,1630577,0,171,0,14,171,14,0.08187134502923976,NA,0.08187134502923976
Julian Phillips,1641763,1,119,0,0,120,0,0,0,0
Julian Strawther,1631124,12,115,0,8,127,8,0.06299212598425197,0,0.06956521739130435
Julian Washburn,1627395,0,18,0,1,18,1,0.05555555555555555,NA,0.05555555555555555
Julian Wright,201153,15,231,0,6,246,6,0.024390243902439025,0,0.025974025974025976
Julius Erving,76681,141,836,33,156,977,189,0.19344933469805528,0.23404255319148937,0.18660287081339713
Julius Hodge,101125,0,23,0,0,23,0,0,NA,0
Julius Nwosu,1022,2,23,0,0,25,0,0,0,0
Julius Randle,203944,30,710,13,151,740,164,0.22162162162162163,0.43333333333333335,0.21267605633802816
Julyan Stone,202933,4,70,0,0,74,0,0,0,0
Jumaine Jones,1908,29,471,2,48,500,50,0.1,0.06896551724137931,0.10191082802547771
Junior Bridgeman,76252,49,849,12,156,898,168,0.1870824053452116,0.24489795918367346,0.18374558303886926
Junior Burrough,675,0,61,0,1,61,1,0.01639344262295082,NA,0.01639344262295082
Junior Harrington,2454,0,140,0,9,140,9,0.06428571428571428,NA,0.06428571428571428
Justin Anderson,1626147,15,242,0,9,257,9,0.03501945525291829,0,0.0371900826446281
Justin Champagnie,1630551,4,118,0,1,122,1,0.00819672131147541,0,0.00847457627118644
Justin Dentmon,202458,0,8,0,1,8,1,0.125,NA,0.125
Justin Edwards,1642348,0,44,0,4,44,4,0.09090909090909091,NA,0.09090909090909091
Justin Hamilton,203120,0,113,0,2,113,2,0.017699115044247787,NA,0.017699115044247787
Justin Harper,202712,1,22,0,2,23,2,0.08695652173913043,0,0.09090909090909091
Justin Holiday,203200,23,680,1,96,703,97,0.1379800853485064,0.043478260869565216,0.1411764705882353
Justin Jackson,1628382,8,280,0,12,288,12,0.041666666666666664,0,0.04285714285714286
Justin James,1629713,0,72,0,2,72,2,0.027777777777777776,NA,0.027777777777777776
Justin Minaya,1631303,0,57,0,1,57,1,0.017543859649122806,NA,0.017543859649122806
Justin Patton,1628383,0,22,0,1,22,1,0.045454545454545456,NA,0.045454545454545456
Justin Reed,2770,6,136,0,4,142,4,0.028169014084507043,0,0.029411764705882353
Justin Robinson,1629620,0,43,0,0,43,0,0,NA,0
Justin Williams,200818,0,49,0,0,49,0,0,NA,0
Justin Wright-Foreman,1629625,0,4,0,0,4,0,0,NA,0
Justise Winslow,1626159,19,344,1,50,363,51,0.14049586776859505,0.05263157894736842,0.14534883720930233
Justus Thigpen,78313,0,18,0,0,18,0,0,NA,0
Jusuf Nurkic,203994,21,588,4,70,609,74,0.12151067323481117,0.19047619047619047,0.11904761904761904
Juwan Howard,436,49,1208,6,231,1257,237,0.18854415274463007,0.12244897959183673,0.1912251655629139
Juwan Morgan,1629752,18,52,0,0,70,0,0,0,0
K.C. Jones,77188,105,677,11,77,782,88,0.11253196930946291,0.10476190476190476,0.1137370753323486
KJ McDaniels,203909,4,148,0,10,152,10,0.06578947368421052,0,0.06756756756756757
KJ Simpson,1642354,0,36,0,11,36,11,0.3055555555555556,NA,0.3055555555555556
KZ Okpala,1629644,2,98,0,1,100,1,0.01,0,0.01020408163265306
Kadeem Allen,1628443,0,47,0,1,47,1,0.02127659574468085,NA,0.02127659574468085
Kai Jones,1630539,0,107,0,1,107,1,0.009345794392523364,NA,0.009345794392523364
Kaiser Gates,1629232,0,1,0,0,1,0,0,NA,0
Kalin Lucas,203564,0,2,0,0,2,0,0,NA,0
Kaniel Dickens,2079,0,19,0,0,19,0,0,NA,0
Kannard Johnson,77153,0,1,0,0,1,0,0,NA,0
Kareem Abdul-Jabbar,76003,237,1560,27,132,1797,159,0.08848080133555926,0.11392405063291139,0.08461538461538462
Kareem Rush,2416,31,346,1,42,377,43,0.11405835543766578,0.03225806451612903,0.12138728323699421
Karim Mane,1630211,0,10,0,0,10,0,0,NA,0
Karl Malone,252,193,1476,49,220,1669,269,0.16117435590173756,0.2538860103626943,0.14905149051490515
Karl-Anthony Towns,1626157,53,645,14,98,698,112,0.16045845272206305,0.2641509433962264,0.15193798449612403
Karlo Matkovic,1631255,0,41,0,0,41,0,0,NA,0
Kasib Powell,2867,0,11,0,2,11,2,0.18181818181818182,NA,0.18181818181818182
Kawhi Leonard,202695,146,732,23,115,878,138,0.1571753986332574,0.15753424657534246,0.15710382513661203
Kay Felder,1627770,0,58,0,3,58,3,0.05172413793103448,NA,0.05172413793103448
Keaton Wallace,1630811,0,30,0,4,30,4,0.13333333333333333,NA,0.13333333333333333
Kebu Stewart,1529,0,15,0,0,15,0,0,NA,0
Kedrick Brown,2208,5,143,0,1,148,1,0.006756756756756757,0,0.006993006993006993
Keegan Murray,1631099,10,233,2,41,243,43,0.17695473251028807,0.2,0.1759656652360515
Keifer Sykes,1626208,0,32,0,6,32,6,0.1875,NA,0.1875
Keion Brooks Jr.,1631232,0,13,0,1,13,1,0.07692307692307693,NA,0.07692307692307693
Keita Bates-Diop,1628966,6,283,0,9,289,9,0.031141868512110725,0,0.03180212014134275
Keith Appling,203951,0,5,0,0,5,0,0,NA,0
Keith Askins,173,28,486,0,13,514,13,0.02529182879377432,0,0.026748971193415638
Keith Benson,202728,0,3,0,0,3,0,0,NA,0
Keith Bogans,2586,36,671,2,50,707,52,0.07355021216407355,0.05555555555555555,0.07451564828614009
Keith Booth,1522,0,45,0,2,45,2,0.044444444444444446,NA,0.044444444444444446
Keith Closs,1569,0,130,0,0,130,0,0,NA,0
Keith Edmonson,76638,1,87,0,3,88,3,0.03409090909090909,0,0.034482758620689655
Keith Erickson,76680,87,766,13,126,853,139,0.16295427901524032,0.14942528735632185,0.16449086161879894
Keith Herron,77010,0,124,0,20,124,20,0.16129032258064516,NA,0.16129032258064516
Keith Jennings,24,3,164,0,6,167,6,0.03592814371257485,0,0.036585365853658534
Keith Langford,101247,0,2,0,0,2,0,0,NA,0
Keith Lee,77361,0,182,0,11,182,11,0.06043956043956044,NA,0.06043956043956044
Keith McCord,77515,0,2,0,0,2,0,0,NA,0
Keith McLeod,2693,0,200,0,13,200,13,0.065,NA,0.065
Keith Owens,77785,0,20,0,0,20,0,0,NA,0
Keith Smart,78175,0,2,0,0,2,0,0,NA,0
Keith Smith,78192,0,42,0,2,42,2,0.047619047619047616,NA,0.047619047619047616
Keith Starr,78243,0,17,0,0,17,0,0,NA,0
Keith Tower,700,0,53,0,0,53,0,0,NA,0
Keith Van Horn,1496,57,575,13,169,632,182,0.2879746835443038,0.22807017543859648,0.29391304347826086
Kel'el Ware,1642276,6,64,0,4,70,4,0.05714285714285714,0,0.0625
Kelan Martin,1629103,2,96,1,7,98,8,0.08163265306122448,0.5,0.07291666666666667
Keldon Johnson,1629640,2,368,1,83,370,84,0.22702702702702704,0.5,0.22554347826086957
Kelenna Azubuike,101235,7,208,0,27,215,27,0.12558139534883722,0,0.12980769230769232
Keljin Blevins,1629833,2,48,0,2,50,2,0.04,0,0.041666666666666664
Kelly McCarty,1820,0,2,0,0,2,0,0,NA,0
Kelly Olynyk,203482,48,800,0,51,848,51,0.060141509433962265,0,0.06375
Kelly Oubre Jr.,1626162,26,655,2,153,681,155,0.2276064610866373,0.07692307692307693,0.233587786259542
Kelly Tripucka,78369,25,707,5,135,732,140,0.1912568306010929,0.2,0.19094766619519093
Kelvin Cato,1509,21,541,0,2,562,2,0.0035587188612099642,0,0.0036968576709796672
Kelvin Ransey,77911,14,474,3,81,488,84,0.1721311475409836,0.21428571428571427,0.17088607594936708
Kelvin Upshaw,78394,3,121,0,5,124,5,0.04032258064516129,0,0.04132231404958678
Kemba Walker,202689,32,750,12,310,782,322,0.4117647058823529,0.375,0.41333333333333333
Ken Austin,76074,0,7,0,0,7,0,0,NA,0
Ken Bannister,76094,0,253,0,4,253,4,0.015810276679841896,NA,0.015810276679841896
Ken Boyd,76223,0,6,0,0,6,0,0,NA,0
Ken Charles,76383,18,322,1,36,340,37,0.10882352941176471,0.05555555555555555,0.11180124223602485
Ken Durrett,76622,0,119,0,3,119,3,0.025210084033613446,NA,0.025210084033613446
Ken Green,76868,0,7,0,1,7,1,0.14285714285714285,NA,0.14285714285714285
Ken Johnson,2256,0,16,0,0,16,0,0,NA,0
Ken Johnson,77154,2,64,0,0,66,0,0,0,0
Ken Mayfield,77494,0,13,0,1,13,1,0.07692307692307693,NA,0.07692307692307693
Ken McBride,77499,0,12,0,0,12,0,0,NA,0
Ken Murray,77675,6,113,0,4,119,4,0.03361344537815126,0,0.035398230088495575
Ken Norman,80,13,646,3,104,659,107,0.16236722306525037,0.23076923076923078,0.1609907120743034
Ken Rohloff,78011,0,2,0,0,2,0,0,NA,0
Ken Sears,78106,9,532,0,28,541,28,0.051756007393715345,0,0.05263157894736842
Ken Wilburn,78524,0,7,0,0,7,0,0,NA,0
Kendall Brown,1631112,7,22,0,0,29,0,0,0,0
Kendall Gill,383,27,966,9,271,993,280,0.28197381671701915,0.3333333333333333,0.2805383022774327
Kendall Marshall,203088,0,160,0,8,160,8,0.05,NA,0.05
Kendrick Nunn,1629134,19,193,3,40,212,43,0.2028301886792453,0.15789473684210525,0.20725388601036268
Kendrick Perkins,2570,143,782,1,5,925,6,0.006486486486486486,0.006993006993006993,0.00639386189258312
Kennard Winchester,78589,3,122,0,3,125,3,0.024,0,0.02459016393442623
Kennedy Chandler,1631113,0,36,0,1,36,1,0.027777777777777776,NA,0.027777777777777776
Kenneth Faried,202702,18,478,1,27,496,28,0.056451612903225805,0.05555555555555555,0.056485355648535567
Kenneth Lofton Jr.,1631254,4,45,0,0,49,0,0,0,0
Kenny Anderson,72,36,858,12,232,894,244,0.27293064876957496,0.3333333333333333,0.2703962703962704
Kenny Battle,76123,8,134,0,2,142,2,0.014084507042253521,0,0.014925373134328358
Kenny Carr,76350,35,675,2,63,710,65,0.09154929577464789,0.05714285714285714,0.09333333333333334
Kenny Dennard,76556,0,95,0,0,95,0,0,NA,0
Kenny Fields,76713,12,184,1,5,196,6,0.030612244897959183,0.08333333333333333,0.02717391304347826
Kenny Gattison,930,13,494,0,10,507,10,0.01972386587771203,0,0.020242914979757085
Kenny Green,76869,0,60,0,3,60,3,0.05,NA,0.05
Kenny Higgs,77021,3,216,0,11,219,11,0.0502283105022831,0,0.05092592592592592
Kenny McIntosh,77540,0,177,0,22,177,22,0.12429378531073447,NA,0.12429378531073447
Kenny Natt,77692,0,49,0,1,49,1,0.02040816326530612,NA,0.02040816326530612
Kenny Payne,77822,3,144,0,5,147,5,0.034013605442176874,0,0.034722222222222224
Kenny Rollins,78012,6,30,0,0,36,0,0,0,0
Kenny Sailors,78051,0,5,0,0,5,0,0,NA,0
Kenny Satterfield,2261,0,75,0,10,75,10,0.13333333333333333,NA,0.13333333333333333
Kenny Smith,181,68,737,8,94,805,102,0.1267080745341615,0.11764705882352941,0.12754409769335143
Kenny Thomas,1903,23,632,2,65,655,67,0.10229007633587786,0.08695652173913043,0.10284810126582279
Kenny Walker,78440,26,448,1,20,474,21,0.04430379746835443,0.038461538461538464,0.044642857142857144
Kenny Williams,78555,17,260,0,5,277,5,0.018050541516245487,0,0.019230769230769232
Kenrich Williams,1629026,23,392,0,15,415,15,0.03614457831325301,0,0.03826530612244898
Kent Bazemore,203145,43,657,7,73,700,80,0.11428571428571428,0.16279069767441862,0.1111111111111111
Kent Benson,76154,29,679,2,55,708,57,0.08050847457627118,0.06896551724137931,0.08100147275405008
Kent Edelin,76637,0,10,0,0,10,0,0,NA,0
Kentavious Caldwell-Pope,203484,69,910,10,181,979,191,0.195097037793667,0.14492753623188406,0.1989010989010989
Kenyon Martin,2030,112,757,18,120,869,138,0.15880322209436135,0.16071428571428573,0.15852047556142668
Kenyon Martin Jr.,1630231,0,309,0,6,309,6,0.019417475728155338,NA,0.019417475728155338
Keon Clark,1721,28,353,0,15,381,15,0.03937007874015748,0,0.042492917847025496
Keon Ellis,1631165,3,153,0,3,156,3,0.019230769230769232,0,0.0196078431372549
Keon Johnson,1630553,0,161,0,34,161,34,0.2111801242236025,NA,0.2111801242236025
Kermit Washington,78467,9,507,0,23,516,23,0.044573643410852716,0,0.045364891518737675
Kerry Kittles,954,54,507,14,152,561,166,0.29590017825311943,0.25925925925925924,0.29980276134122286
Keshad Johnson,1642352,3,16,0,0,19,0,0,0,0
Kessler Edwards,1630556,10,178,0,6,188,6,0.031914893617021274,0,0.033707865168539325
Kevin Brooks,76265,2,126,0,2,128,2,0.015625,0,0.015873015873015872
Kevin Burleson,101207,0,39,0,0,39,0,0,NA,0
Kevin Duckworth,404,67,684,16,119,751,135,0.17976031957390146,0.23880597014925373,0.1739766081871345
Kevin Durant,201142,171,1123,36,222,1294,258,0.19938176197836166,0.21052631578947367,0.19768477292965272
Kevin Edwards,236,7,605,2,133,612,135,0.22058823529411764,0.2857142857142857,0.21983471074380165
Kevin Gamble,333,31,649,2,52,680,54,0.07941176470588235,0.06451612903225806,0.08012326656394453
Kevin Garnett,708,143,1462,28,271,1605,299,0.18629283489096574,0.1958041958041958,0.1853625170998632
Kevin Grevey,76887,70,672,9,122,742,131,0.1765498652291105,0.12857142857142856,0.18154761904761904
Kevin Henderson,76994,0,22,0,1,22,1,0.045454545454545456,NA,0.045454545454545456
Kevin Hervey,1628987,0,10,0,0,10,0,0,NA,0
Kevin Huerter,1628989,33,482,10,99,515,109,0.21165048543689322,0.30303030303030304,0.2053941908713693
Kevin Johnson,134,105,735,21,138,840,159,0.18928571428571428,0.2,0.18775510204081633
Kevin Jones,203158,0,32,0,0,32,0,0,NA,0
Kevin Knox II,1628995,9,320,1,47,329,48,0.1458966565349544,0.1111111111111111,0.146875
Kevin Kunnert,77323,23,554,2,64,577,66,0.11438474870017332,0.08695652173913043,0.11552346570397112
Kevin Loder,77401,0,148,0,7,148,7,0.0472972972972973,NA,0.0472972972972973
Kevin Loughery,77411,43,756,19,208,799,227,0.28410513141426785,0.4418604651162791,0.2751322751322751
Kevin Love,201567,94,952,24,249,1046,273,0.2609942638623327,0.2553191489361702,0.2615546218487395
Kevin Lynch,77426,1,95,0,2,96,2,0.020833333333333332,0,0.021052631578947368
Kevin Martin,2755,22,714,5,186,736,191,0.2595108695652174,0.22727272727272727,0.2605042016806723
Kevin McCullar Jr.,1641755,0,4,0,0,4,0,0,NA,0
Kevin McHale,1450,169,971,11,105,1140,116,0.10175438596491228,0.0650887573964497,0.10813594232749743
Kevin McKenna,77541,1,243,0,11,244,11,0.045081967213114756,0,0.04526748971193416
Kevin Murphy,203122,0,17,0,0,17,0,0,NA,0
Kevin O'Shea,77773,3,78,0,1,81,1,0.012345679012345678,0,0.01282051282051282
Kevin Ollie,1563,42,662,0,2,704,2,0.002840909090909091,0,0.0030211480362537764
Kevin Pangos,1630698,0,24,0,0,24,0,0,NA,0
Kevin Porter,77876,33,671,4,116,704,120,0.17045454545454544,0.12121212121212122,0.17287630402384502
Kevin Porter Jr.,1629645,5,270,1,65,275,66,0.24,0.2,0.24074074074074073
Kevin Pritchard,340,0,94,0,2,94,2,0.02127659574468085,NA,0.02127659574468085
Kevin Restani,77944,9,550,0,29,559,29,0.0518783542039356,0,0.05272727272727273
Kevin Salvadori,1089,0,39,0,0,39,0,0,NA,0
Kevin Seraphin,202338,14,423,0,14,437,14,0.032036613272311214,0,0.03309692671394799
Kevin Stacom,78237,26,347,0,22,373,22,0.058981233243967826,0,0.06340057636887608
Kevin Thompson,78329,0,14,0,0,14,0,0,NA,0
Kevin Williams,78556,21,260,2,7,281,9,0.03202846975088968,0.09523809523809523,0.026923076923076925
Kevin Willis,788,98,1424,8,192,1522,200,0.1314060446780552,0.08163265306122448,0.1348314606741573
Kevinn Pinkney,200838,0,6,0,1,6,1,0.16666666666666666,NA,0.16666666666666666
Kevon Harris,1630284,0,36,0,0,36,0,0,NA,0
Kevon Looney,1626172,93,599,0,2,692,2,0.002890173410404624,0,0.00333889816360601
Keyon Dooling,2039,63,728,0,43,791,43,0.05436156763590392,0,0.059065934065934064
Keyontae Johnson,1641749,0,9,0,0,9,0,0,NA,0
Keyonte George,1641718,0,141,0,54,141,54,0.3829787234042553,NA,0.3829787234042553
Khalid El-Amin,2064,0,50,0,3,50,3,0.06,NA,0.06
Khalid Reeves,234,0,277,0,27,277,27,0.09747292418772563,NA,0.09747292418772563
Khem Birch,203920,16,282,0,2,298,2,0.006711409395973154,0,0.0070921985815602835
Khris Middleton,203114,80,776,26,213,856,239,0.27920560747663553,0.325,0.27448453608247425
Khyri Thomas,1629017,3,39,0,2,42,2,0.047619047619047616,0,0.05128205128205128
Kiki Vandeweghe,78404,68,811,11,107,879,118,0.1342434584755404,0.16176470588235295,0.1319358816276202
Killian Hayes,1630165,0,216,0,38,216,38,0.17592592592592593,NA,0.17592592592592593
Killian Tillie,1629681,0,54,0,1,54,1,0.018518518518518517,NA,0.018518518518518517
Kim Anderson,76041,0,21,0,0,21,0,0,NA,0
Kim English,203119,0,41,0,0,41,0,0,NA,0
Kim Hughes,77078,3,341,0,2,344,2,0.005813953488372093,0,0.005865102639296188
Kira Lewis Jr.,1630184,1,131,0,6,132,6,0.045454545454545456,0,0.04580152671755725
Kirk Haston,2213,2,27,0,0,29,0,0,0,0
Kirk Hinrich,2550,71,879,16,213,950,229,0.24105263157894738,0.22535211267605634,0.24232081911262798
Kirk Penney,2632,0,6,0,0,6,0,0,NA,0
Kirk Snyder,2745,3,211,0,10,214,10,0.04672897196261682,0,0.04739336492890995
Kiwane Garris,1619,0,31,0,0,31,0,0,NA,0
Klay Thompson,202691,161,865,68,286,1026,354,0.34502923976608185,0.422360248447205,0.330635838150289
Kobe Brown,1641738,6,83,0,1,89,1,0.011235955056179775,0,0.012048192771084338
Kobe Bryant,977,220,1346,61,421,1566,482,0.30779054916985954,0.2772727272727273,0.312778603268945
Kobe Bufkin,1641723,0,27,0,1,27,1,0.037037037037037035,NA,0.037037037037037035
Kobi Simmons,1628424,0,42,0,2,42,2,0.047619047619047616,NA,0.047619047619047616
Korleone Young,1748,0,3,0,0,3,0,0,NA,0
Kornel David,1600,0,109,0,2,109,2,0.01834862385321101,NA,0.01834862385321101
Kosta Koufos,201585,37,686,0,17,723,17,0.02351313969571231,0,0.02478134110787172
Kosta Perovic,200785,0,7,0,0,7,0,0,NA,0
Kostas Antetokounmpo,1628961,0,22,0,0,22,0,0,NA,0
Kostas Papanikolaou,203123,8,69,0,2,77,2,0.025974025974025976,0,0.028985507246376812
Kris Dunn,1627739,12,407,0,34,419,34,0.081145584725537,0,0.08353808353808354
Kris Humphries,2743,22,800,0,37,822,37,0.045012165450121655,0,0.04625
Kris Joseph,203126,0,10,0,0,10,0,0,NA,0
Kris Murray,1631200,0,131,0,11,131,11,0.08396946564885496,NA,0.08396946564885496
Kristaps Porzingis,204001,28,501,4,155,529,159,0.3005671077504726,0.14285714285714285,0.3093812375249501
Kurk Lee,77362,0,48,0,0,48,0,0,NA,0
Kurt Nimphius,77719,25,564,0,18,589,18,0.030560271646859084,0,0.031914893617021274
Kurt Rambis,1272,0,1,0,0,1,0,0,NA,0
Kurt Rambis,77905,139,879,1,16,1018,17,0.01669941060903733,0.007194244604316547,0.01820250284414107
Kurt Thomas,703,96,1110,3,91,1206,94,0.0779436152570481,0.03125,0.08198198198198198
Kwame Brown,2198,18,607,2,24,625,26,0.0416,0.1111111111111111,0.039538714991762765
Ky Bowman,1629065,0,45,0,3,45,3,0.06666666666666667,NA,0.06666666666666667
Kyle Alexander,1629734,0,2,0,0,2,0,0,NA,0
Kyle Anderson,203937,75,714,4,29,789,33,0.04182509505703422,0.05333333333333334,0.04061624649859944
Kyle Collinsworth,1627858,0,32,0,2,32,2,0.0625,NA,0.0625
Kyle Filipowski,1642271,0,71,0,4,71,4,0.056338028169014086,NA,0.056338028169014086
Kyle Guy,1629657,0,53,0,0,53,0,0,NA,0
Kyle Korver,2594,145,1232,14,143,1377,157,0.1140159767610748,0.09655172413793103,0.11607142857142858
Kyle Kuzma,1628398,33,540,6,158,573,164,0.2862129144851658,0.18181818181818182,0.29259259259259257
Kyle Lowry,200768,139,1173,43,290,1312,333,0.2538109756097561,0.30935251798561153,0.24722932651321397
Kyle Macy,77438,44,551,5,45,595,50,0.08403361344537816,0.11363636363636363,0.08166969147005444
Kyle O'Quinn,203124,2,472,0,11,474,11,0.023206751054852322,0,0.023305084745762712
Kyle Singler,202713,7,356,0,22,363,22,0.06060606060606061,0,0.06179775280898876
Kyle Weaver,201602,1,73,0,3,74,3,0.04054054054054054,0,0.0410958904109589
Kyle Wiltjer,1627787,1,14,0,0,15,0,0,0,0
Kylor Kelley,1630283,0,11,0,0,11,0,0,NA,0
Kyrie Irving,202681,97,779,30,204,876,234,0.2671232876712329,0.30927835051546393,0.26187419768934533
Kyrylo Fesenko,201178,10,135,0,0,145,0,0,0,0
Kyshawn George,1642273,0,68,0,16,68,16,0.23529411764705882,NA,0.23529411764705882
LaMarcus Aldridge,200746,72,1076,27,236,1148,263,0.22909407665505227,0.375,0.21933085501858737
LaMelo Ball,1630163,2,229,2,95,231,97,0.4199134199134199,1,0.4148471615720524
LaPhonso Ellis,111,16,624,1,118,640,119,0.1859375,0.0625,0.1891025641025641
LaSalle Thompson,78,28,985,5,59,1013,64,0.0631786771964462,0.17857142857142858,0.05989847715736041
Labradford Smith,78194,0,183,0,15,183,15,0.08196721311475409,NA,0.08196721311475409
Lafayette Lever,77376,48,752,12,196,800,208,0.26,0.25,0.26063829787234044
Lamar Green,600011,6,360,0,15,366,15,0.040983606557377046,0,0.041666666666666664
